quarter,healthboard,specialty_name,percentage_occupancy,percentage_occupancy_by_board,wards_over_ninety,percent_wards_over_ninety,percentage_occupancy_for_speciality
2018 Q1,Highland,Palliative Medicine,85.67901234567903,84.99550313737029,0,0,85.67901234567901
2018 Q2,Highland,Palliative Medicine,56.53333333333337,82.54170250061064,0,0,56.53333333333334
2018 Q3,Highland,Palliative Medicine,84,81.9793536347097,0,0,84
2018 Q4,Highland,Palliative Medicine,49.00221729490022,82.68831166124431,0,0,49.00221729490023
2019 Q1,Highland,Palliative Medicine,59.5703125,86.42136739778672,0,0,59.5703125
2019 Q2,Highland,Palliative Medicine,75.53956834532376,83.97835392676997,0,0,75.53956834532374
2019 Q3,Highland,Palliative Medicine,50.46728971962618,83.81594241118958,0,0,50.467289719626166
2019 Q4,Highland,Palliative Medicine,54.83146067415731,83.97538250096004,0,0,54.831460674157306
2020 Q1,Highland,Palliative Medicine,48.31730769230771,80.6468262908875,0,0,48.31730769230769
2020 Q2,Highland,Palliative Medicine,61.45833333333335,61.52808356933765,0,0,61.458333333333336
2020 Q3,Highland,Palliative Medicine,46.467391304347835,77.1617350677904,0,0,46.46739130434783
2020 Q4,Highland,Palliative Medicine,54.8913043478261,81.44346094268643,0,0,54.891304347826086
2021 Q1,Highland,Palliative Medicine,44.086021505376344,82.13757595311073,0,0,44.086021505376344
2021 Q2,Highland,Palliative Medicine,64.47368421052632,84.00801836765615,0,0,64.47368421052632
2021 Q3,Highland,Palliative Medicine,56.012658227848114,86.43491314604333,0,0,56.0126582278481
2021 Q4,Highland,Palliative Medicine,60.36363636363638,85.34489612183901,0,0,60.36363636363637
2017 Q1,Highland,Plastic Surgery,100,83.86785731833145,31,40.25974025974026,100
2019 Q1,Highland,Plastic Surgery,100,86.42136739778672,36,47.368421052631575,100
2016 Q4,Highland,Psychiatry of Old Age,96.4315771755597,82.50484614870435,29,37.17948717948718,96.43157717555967
2017 Q1,Highland,Psychiatry of Old Age,92.7619368989371,83.86785731833145,31,40.25974025974026,92.76193689893707
2017 Q2,Highland,Psychiatry of Old Age,93.34146766602755,82.59699323529111,37,45.1219512195122,93.34146766602754
2017 Q3,Highland,Psychiatry of Old Age,91.17026456744036,81.67467175081171,31,40.25974025974026,91.17026456744036
2017 Q4,Highland,Psychiatry of Old Age,85.07295173961842,82.66227646107721,0,0,85.0729517396184
2018 Q1,Highland,Psychiatry of Old Age,88.6559594251902,84.99550313737029,0,0,88.65595942519019
2018 Q2,Highland,Psychiatry of Old Age,91.78234314269854,82.54170250061064,33,39.75903614457831,91.7823431426985
2018 Q3,Highland,Psychiatry of Old Age,97.43315508021392,81.9793536347097,32,40,97.43315508021391
2018 Q4,Highland,Psychiatry of Old Age,89.10735351946522,82.68831166124431,0,0,89.10735351946519
2019 Q1,Highland,Psychiatry of Old Age,90.16323024054984,86.42136739778672,36,47.368421052631575,90.16323024054984
2019 Q2,Highland,Psychiatry of Old Age,93.57204486626404,83.97835392676997,32,41.02564102564102,93.57204486626402
2019 Q3,Highland,Psychiatry of Old Age,97.38813525005064,83.81594241118958,31,40.25974025974026,97.38813525005062
2019 Q4,Highland,Psychiatry of Old Age,79.3733681462141,83.97538250096004,0,0,79.37336814621409
2020 Q1,Highland,Psychiatry of Old Age,83.31875819851335,80.6468262908875,0,0,83.31875819851334
2020 Q2,Highland,Psychiatry of Old Age,83.3903718913986,61.52808356933765,0,0,83.39037189139859
2020 Q3,Highland,Psychiatry of Old Age,77.66275592362551,77.1617350677904,0,0,77.6627559236255
2020 Q4,Highland,Psychiatry of Old Age,80.53691275167786,81.44346094268643,0,0,80.53691275167785
2021 Q1,Highland,Psychiatry of Old Age,94.37032216075498,82.13757595311073,32,47.05882352941176,94.37032216075497
2021 Q2,Highland,Psychiatry of Old Age,97.48384903094184,84.00801836765615,37,52.112676056338024,97.48384903094185
2021 Q3,Highland,Psychiatry of Old Age,97.85059901338974,86.43491314604333,37,50.68493150684932,97.85059901338971
2021 Q4,Highland,Psychiatry of Old Age,97.58874748827866,85.34489612183901,32,46.3768115942029,97.58874748827864
2016 Q4,Highland,Rehabilitation Medicine,85.0055126791621,82.50484614870435,0,0,80.09293225727562
2016 Q4,Highland,Rehabilitation Medicine,93.67541766109784,82.50484614870435,29,37.17948717948718,80.09293225727562
2016 Q4,Highland,Rehabilitation Medicine,0,82.50484614870435,0,0,80.09293225727562
2016 Q4,Highland,Rehabilitation Medicine,80.85606773283162,82.50484614870435,0,0,80.09293225727562
2017 Q1,Highland,Rehabilitation Medicine,100,83.86785731833145,31,40.25974025974026,84.3201754385965
2017 Q1,Highland,Rehabilitation Medicine,99.2798353909465,83.86785731833145,31,40.25974025974026,84.3201754385965
2017 Q1,Highland,Rehabilitation Medicine,0,83.86785731833145,0,0,84.3201754385965
2017 Q1,Highland,Rehabilitation Medicine,84.68130690948045,83.86785731833145,0,0,84.3201754385965
2017 Q2,Highland,Rehabilitation Medicine,100,82.59699323529111,37,45.1219512195122,79.58944281524927
2017 Q2,Highland,Rehabilitation Medicine,99.32432432432437,82.59699323529111,37,45.1219512195122,79.58944281524927
2017 Q2,Highland,Rehabilitation Medicine,0,82.59699323529111,0,0,79.58944281524927
2017 Q2,Highland,Rehabilitation Medicine,79.589442815249285,82.59699323529111,0,0,79.58944281524927
2017 Q3,Highland,Rehabilitation Medicine,100,81.67467175081171,31,40.25974025974026,87.34974241556954
2017 Q3,Highland,Rehabilitation Medicine,99.2609016999261,81.67467175081171,31,40.25974025974026,87.34974241556954
2017 Q3,Highland,Rehabilitation Medicine,0,81.67467175081171,0,0,87.34974241556954
2017 Q3,Highland,Rehabilitation Medicine,87.40740740740742,81.67467175081171,0,0,87.34974241556954
2017 Q4,Highland,Rehabilitation Medicine,100,82.66227646107721,33,41.77215189873418,90.69912609238452
2017 Q4,Highland,Rehabilitation Medicine,98.2469512195122,82.66227646107721,33,41.77215189873418,90.69912609238452
2017 Q4,Highland,Rehabilitation Medicine,0,82.66227646107721,0,0,90.69912609238452
2017 Q4,Highland,Rehabilitation Medicine,90.69912609238452,82.66227646107721,33,41.77215189873418,90.69912609238452
2018 Q1,Highland,Rehabilitation Medicine,100,84.99550313737029,36,46.15384615384615,92.27272727272727
2018 Q1,Highland,Rehabilitation Medicine,98.83527454242927,84.99550313737029,36,46.15384615384615,92.27272727272727
2018 Q1,Highland,Rehabilitation Medicine,0,84.99550313737029,0,0,92.27272727272727
2018 Q1,Highland,Rehabilitation Medicine,92.2727272727273,84.99550313737029,36,46.15384615384615,92.27272727272727
2018 Q2,Highland,Rehabilitation Medicine,100,82.54170250061064,33,39.75903614457831,84.70149253731343
2018 Q2,Highland,Rehabilitation Medicine,98.79839786381844,82.54170250061064,33,39.75903614457831,84.70149253731343
2018 Q2,Highland,Rehabilitation Medicine,0,82.54170250061064,0,0,84.70149253731343
2018 Q2,Highland,Rehabilitation Medicine,84.70149253731343,82.54170250061064,0,0,84.70149253731343
2018 Q3,Highland,Rehabilitation Medicine,100,81.9793536347097,32,40,88.36120401337793
2018 Q3,Highland,Rehabilitation Medicine,99.4122586062133,81.9793536347097,32,40,88.36120401337793
2018 Q3,Highland,Rehabilitation Medicine,0,81.9793536347097,0,0,88.36120401337793
2018 Q3,Highland,Rehabilitation Medicine,88.36120401337794,81.9793536347097,0,0,88.36120401337793
2018 Q4,Highland,Rehabilitation Medicine,100,82.68831166124431,31,40.25974025974026,87.18434343434343
2018 Q4,Highland,Rehabilitation Medicine,98.67647058823532,82.68831166124431,31,40.25974025974026,87.18434343434343
2018 Q4,Highland,Rehabilitation Medicine,0,82.68831166124431,0,0,87.18434343434343
2018 Q4,Highland,Rehabilitation Medicine,87.18434343434345,82.68831166124431,0,0,87.18434343434343
2019 Q1,Highland,Rehabilitation Medicine,100,86.42136739778672,36,47.368421052631575,94.86638537271449
2019 Q1,Highland,Rehabilitation Medicine,99.40425531914896,86.42136739778672,36,47.368421052631575,94.86638537271449
2019 Q1,Highland,Rehabilitation Medicine,0,86.42136739778672,0,0,94.86638537271449
2019 Q1,Highland,Rehabilitation Medicine,94.92703266157056,86.42136739778672,36,47.368421052631575,94.86638537271449
2019 Q2,Highland,Rehabilitation Medicine,100,83.97835392676997,32,41.02564102564102,93.56584485868912
2019 Q2,Highland,Rehabilitation Medicine,98.64956110735992,83.97835392676997,32,41.02564102564102,93.56584485868912
2019 Q2,Highland,Rehabilitation Medicine,0,83.97835392676997,0,0,93.56584485868912
2019 Q2,Highland,Rehabilitation Medicine,93.56584485868912,83.97835392676997,32,41.02564102564102,93.56584485868912
2019 Q3,Highland,Rehabilitation Medicine,100,83.81594241118958,31,40.25974025974026,96.58811623536215
2019 Q3,Highland,Rehabilitation Medicine,98.7900355871886,83.81594241118958,31,40.25974025974026,96.58811623536215
2019 Q3,Highland,Rehabilitation Medicine,0,83.81594241118958,0,0,96.58811623536215
2019 Q3,Highland,Rehabilitation Medicine,96.60040334197642,83.81594241118958,31,40.25974025974026,96.58811623536215
2019 Q4,Highland,Rehabilitation Medicine,100,83.97538250096004,31,39.743589743589745,97.2756884809002
2019 Q4,Highland,Rehabilitation Medicine,99.16540212443095,83.97538250096004,31,39.743589743589745,97.2756884809002
2019 Q4,Highland,Rehabilitation Medicine,0,83.97538250096004,0,0,97.2756884809002
2019 Q4,Highland,Rehabilitation Medicine,97.2756884809002,83.97538250096004,31,39.743589743589745,97.2756884809002
2020 Q1,Highland,Rehabilitation Medicine,100,80.6468262908875,25,33.78378378378378,97.7427445360086
2020 Q1,Highland,Rehabilitation Medicine,96.26696832579188,80.6468262908875,25,33.78378378378378,97.7427445360086
2020 Q1,Highland,Rehabilitation Medicine,0,80.6468262908875,0,0,97.7427445360086
2020 Q1,Highland,Rehabilitation Medicine,97.74274453600862,80.6468262908875,25,33.78378378378378,97.7427445360086
2020 Q2,Highland,Rehabilitation Medicine,100,61.52808356933765,12,16.666666666666664,94.54926624737946
2020 Q2,Highland,Rehabilitation Medicine,94.2165433759247,61.52808356933765,12,16.666666666666664,94.54926624737946
2020 Q2,Highland,Rehabilitation Medicine,0,61.52808356933765,0,0,94.54926624737946
2020 Q2,Highland,Rehabilitation Medicine,94.55307262569832,61.52808356933765,12,16.666666666666664,94.54926624737946
2020 Q3,Highland,Rehabilitation Medicine,100,77.1617350677904,31,39.743589743589745,98.47542627883651
2020 Q3,Highland,Rehabilitation Medicine,95.36585365853662,77.1617350677904,31,39.743589743589745,98.47542627883651
2020 Q3,Highland,Rehabilitation Medicine,98.50157728706624,77.1617350677904,31,39.743589743589745,98.47542627883651
2020 Q4,Highland,Rehabilitation Medicine,100,81.44346094268643,31,42.465753424657535,98.53450030531243
2020 Q4,Highland,Rehabilitation Medicine,93.0769230769231,81.44346094268643,31,42.465753424657535,98.53450030531243
2020 Q4,Highland,Rehabilitation Medicine,98.56287425149702,81.44346094268643,31,42.465753424657535,98.53450030531243
2021 Q1,Highland,Rehabilitation Medicine,100,82.13757595311073,32,47.05882352941176,99.33222036727881
2021 Q1,Highland,Rehabilitation Medicine,96.6666666666667,82.13757595311073,32,47.05882352941176,99.33222036727881
2021 Q1,Highland,Rehabilitation Medicine,99.34453092994674,82.13757595311073,32,47.05882352941176,99.33222036727881
2021 Q2,Highland,Rehabilitation Medicine,100,84.00801836765615,37,52.112676056338024,98.40032813781788
2021 Q2,Highland,Rehabilitation Medicine,93.65853658536584,84.00801836765615,37,52.112676056338024,98.40032813781788
2021 Q2,Highland,Rehabilitation Medicine,98.43184559710498,84.00801836765615,37,52.112676056338024,98.40032813781788
2021 Q3,Highland,Rehabilitation Medicine,100,86.43491314604333,37,50.68493150684932,98.91205802357209
2021 Q3,Highland,Rehabilitation Medicine,95.3125,86.43491314604333,37,50.68493150684932,98.91205802357209
2021 Q3,Highland,Rehabilitation Medicine,98.40989399293284,86.43491314604333,37,50.68493150684932,98.91205802357209
2021 Q4,Highland,Rehabilitation Medicine,100,85.34489612183901,32,46.3768115942029,98.54595336076818
2021 Q4,Highland,Rehabilitation Medicine,0,85.34489612183901,0,0,98.54595336076818
2021 Q4,Highland,Rehabilitation Medicine,97.56229685807152,85.34489612183901,32,46.3768115942029,98.54595336076818
2016 Q4,Highland,Renal Medicine,96.07843137254903,82.50484614870435,29,37.17948717948718,96.07843137254902
2017 Q1,Highland,Renal Medicine,97.66187050359711,83.86785731833145,31,40.25974025974026,97.66187050359713
2017 Q2,Highland,Renal Medicine,93.15494710640944,82.59699323529111,37,45.1219512195122,93.18885448916409
2017 Q2,Highland,Renal Medicine,100,82.59699323529111,37,45.1219512195122,93.18885448916409
2017 Q2,Highland,Renal Medicine,93.1888544891641,82.59699323529111,37,45.1219512195122,93.18885448916409
2017 Q3,Highland,Renal Medicine,95.32657657657656,81.67467175081171,31,40.25974025974026,95.32657657657657
2017 Q4,Highland,Renal Medicine,95.3627932351337,82.66227646107721,33,41.77215189873418,95.36279323513367
2018 Q1,Highland,Renal Medicine,97.25947521865888,84.99550313737029,36,46.15384615384615,97.25947521865889
2018 Q2,Highland,Renal Medicine,97.60908547519428,82.54170250061064,33,39.75903614457831,97.64289923394225
2018 Q2,Highland,Renal Medicine,100,82.54170250061064,33,39.75903614457831,97.64289923394225
2018 Q2,Highland,Renal Medicine,97.64289923394226,82.54170250061064,33,39.75903614457831,97.64289923394225
2018 Q3,Highland,Renal Medicine,99.36452917388792,81.9793536347097,32,40,99.36452917388793
2018 Q4,Highland,Renal Medicine,100,82.68831166124431,31,40.25974025974026,100
2019 Q1,Highland,Renal Medicine,100,86.42136739778672,36,47.368421052631575,100
2019 Q2,Highland,Renal Medicine,100,83.97835392676997,32,41.02564102564102,100
2019 Q3,Highland,Renal Medicine,100,83.81594241118958,31,40.25974025974026,100
2019 Q4,Highland,Renal Medicine,100,83.97538250096004,31,39.743589743589745,100
2020 Q1,Highland,Renal Medicine,95.38346984363363,80.6468262908875,25,33.78378378378378,95.38346984363366
2020 Q2,Highland,Renal Medicine,84.54011741682977,61.52808356933765,0,0,84.58536585365853
2020 Q2,Highland,Renal Medicine,84.63035019455253,61.52808356933765,0,0,84.58536585365853
2020 Q3,Highland,Renal Medicine,99.5629370629371,77.1617350677904,31,39.743589743589745,99.56293706293707
2020 Q4,Highland,Renal Medicine,100,81.44346094268643,31,42.465753424657535,100
2021 Q1,Highland,Renal Medicine,99.87546699875467,82.13757595311073,32,47.05882352941176,99.87546699875467
2021 Q2,Highland,Renal Medicine,99.4666666666667,84.00801836765615,37,52.112676056338024,99.46666666666667
2021 Q3,Highland,Renal Medicine,98.04485336400234,86.43491314604333,37,50.68493150684932,98.04485336400231
2021 Q4,Highland,Renal Medicine,99.8085208233605,85.34489612183901,32,46.3768115942029,99.80852082336045
2016 Q4,Highland,Respiratory Medicine,97.55730928222474,82.50484614870435,29,37.17948717948718,97.55730928222472
2017 Q1,Highland,Respiratory Medicine,98.31013916500996,83.86785731833145,31,40.25974025974026,98.31209664074136
2017 Q1,Highland,Respiratory Medicine,98.31404958677686,83.86785731833145,31,40.25974025974026,98.31209664074136
2017 Q2,Highland,Respiratory Medicine,93.18181818181822,82.59699323529111,37,45.1219512195122,93.23040380047506
2017 Q2,Highland,Respiratory Medicine,93.27830188679243,82.59699323529111,37,45.1219512195122,93.23040380047506
2017 Q3,Highland,Respiratory Medicine,90.3886554621849,81.67467175081171,31,40.25974025974026,90.4662672570982
2017 Q3,Highland,Respiratory Medicine,90.54263565891472,81.67467175081171,31,40.25974025974026,90.4662672570982
2017 Q4,Highland,Respiratory Medicine,98.6666666666667,82.66227646107721,33,41.77215189873418,98.67162592986185
2017 Q4,Highland,Respiratory Medicine,98.67654843832716,82.66227646107721,33,41.77215189873418,98.67162592986185
2018 Q1,Highland,Respiratory Medicine,98.21908602150538,84.99550313737029,36,46.15384615384615,98.21968424588512
2018 Q1,Highland,Respiratory Medicine,98.22028206850236,84.99550313737029,36,46.15384615384615,98.21968424588512
2018 Q2,Highland,Respiratory Medicine,98.95253682487728,82.54170250061064,33,39.75903614457831,98.95833333333334
2018 Q2,Highland,Respiratory Medicine,98.96406604078992,82.54170250061064,33,39.75903614457831,98.95833333333334
2018 Q3,Highland,Respiratory Medicine,97.40866610025488,81.9793536347097,32,40,97.41634900465904
2018 Q3,Highland,Respiratory Medicine,97.4239864864865,81.9793536347097,32,40,97.41634900465904
2018 Q4,Highland,Respiratory Medicine,98.69488536155204,82.68831166124431,31,40.25974025974026,98.69741242738954
2018 Q4,Highland,Respiratory Medicine,98.69992972593114,82.68831166124431,31,40.25974025974026,98.69741242738954
2019 Q1,Highland,Respiratory Medicine,99.67590925459128,86.42136739778672,36,47.368421052631575,99.67707212055974
2019 Q1,Highland,Respiratory Medicine,99.67822667143368,86.42136739778672,36,47.368421052631575,99.67707212055974
2019 Q2,Highland,Respiratory Medicine,97.74091069537592,83.97835392676997,32,41.02564102564102,97.74091069537593
2019 Q3,Highland,Respiratory Medicine,98.71688741721856,83.81594241118958,31,40.25974025974026,98.71688741721854
2019 Q4,Highland,Respiratory Medicine,99.01160292221743,83.97538250096004,31,39.743589743589745,99.01160292221745
2020 Q1,Highland,Respiratory Medicine,91.6577157178661,80.6468262908875,25,33.78378378378378,91.66219359456075
2020 Q1,Highland,Respiratory Medicine,91.66666666666669,80.6468262908875,25,33.78378378378378,91.66219359456075
2020 Q2,Highland,Respiratory Medicine,100,61.52808356933765,12,16.666666666666664,65.94547814798788
2020 Q2,Highland,Respiratory Medicine,65.90121317157714,61.52808356933765,0,0,65.94547814798788
2020 Q2,Highland,Respiratory Medicine,65.94547814798788,61.52808356933765,0,0,65.94547814798788
2020 Q3,Highland,Respiratory Medicine,87.01239100504822,77.1617350677904,0,0,87.01239100504819
2020 Q4,Highland,Respiratory Medicine,97.2434266327396,81.44346094268643,31,42.465753424657535,97.2434266327396
2021 Q1,Highland,Respiratory Medicine,98.25882352941176,82.13757595311073,32,47.05882352941176,98.26086956521739
2021 Q1,Highland,Respiratory Medicine,98.26291079812208,82.13757595311073,32,47.05882352941176,98.26086956521739
2021 Q2,Highland,Respiratory Medicine,94.54628780934924,84.00801836765615,37,52.112676056338024,94.55626715462031
2021 Q2,Highland,Respiratory Medicine,94.56621004566212,84.00801836765615,37,52.112676056338024,94.55626715462031
2021 Q3,Highland,Respiratory Medicine,96.08985024958406,86.43491314604333,37,50.68493150684932,96.12131215184651
2021 Q3,Highland,Respiratory Medicine,96.15227179697098,86.43491314604333,37,50.68493150684932,96.12131215184651
2021 Q4,Highland,Respiratory Medicine,99.79287489643744,85.34489612183901,32,46.3768115942029,99.79287489643744
2016 Q4,Highland,Rheumatology,100,82.50484614870435,29,37.17948717948718,63.43042071197411
2016 Q4,Highland,Rheumatology,63.27193932827737,82.50484614870435,0,0,63.43042071197411
2017 Q1,Highland,Rheumatology,71.66666666666669,83.86785731833145,0,0,71.66666666666667
2017 Q2,Highland,Rheumatology,62.85714285714286,82.59699323529111,0,0,62.857142857142854
2017 Q3,Highland,Rheumatology,64.06080347448426,81.67467175081171,0,0,64.06080347448425
2017 Q4,Highland,Rheumatology,57.00325732899024,82.66227646107721,0,0,57.00325732899023
2018 Q1,Highland,Rheumatology,74.75083056478407,84.99550313737029,0,0,74.75083056478405
2018 Q2,Highland,Rheumatology,68.6813186813187,82.54170250061064,0,0,68.68131868131869
2018 Q3,Highland,Rheumatology,61.20218579234974,81.9793536347097,0,0,61.20218579234973
2018 Q4,Highland,Rheumatology,62.793914246196415,82.68831166124431,0,0,62.7939142461964
2019 Q1,Highland,Rheumatology,56.42023346303503,86.42136739778672,0,0,56.42023346303502
2019 Q2,Highland,Rheumatology,72.47058823529413,83.97835392676997,0,0,72.47058823529412
2019 Q3,Highland,Rheumatology,63.1813125695217,83.81594241118958,0,0,63.18131256952169
2019 Q4,Highland,Rheumatology,40.26548672566373,83.97538250096004,0,0,40.26548672566372
2020 Q1,Highland,Rheumatology,36.10478359908885,80.6468262908875,0,0,36.10478359908883
2020 Q2,Highland,Rheumatology,0,61.52808356933765,0,0,0
2020 Q3,Highland,Rheumatology,22.160356347438764,77.1617350677904,0,0,22.160356347438753
2020 Q4,Highland,Rheumatology,30.76086956521739,81.44346094268643,0,0,30.76086956521739
2021 Q1,Highland,Rheumatology,37.57961783439492,82.13757595311073,0,0,37.57961783439491
2021 Q2,Highland,Rheumatology,68.13186813186815,84.00801836765615,0,0,68.13186813186813
2021 Q3,Highland,Rheumatology,69.13043478260872,86.43491314604333,0,0,69.1304347826087
2021 Q4,Highland,Rheumatology,60.38135593220341,85.34489612183901,0,0,60.381355932203384
2016 Q4,Highland,Surgery Grouping,86.27690428942147,82.50484614870435,0,0,84.0170704845815
2016 Q4,Highland,Surgery Grouping,82.16121348878025,82.50484614870435,0,0,84.0170704845815
2017 Q1,Highland,Surgery Grouping,85.01706213792558,83.86785731833145,0,0,83.30821672048798
2017 Q1,Highland,Surgery Grouping,81.89796319339841,83.86785731833145,0,0,83.30821672048798
2017 Q2,Highland,Surgery Grouping,99.0846681922197,82.59699323529111,37,45.1219512195122,83.9331889020896
2017 Q2,Highland,Surgery Grouping,85.3091366171734,82.59699323529111,0,0,83.9331889020896
2017 Q2,Highland,Surgery Grouping,82.37121408231944,82.59699323529111,0,0,83.9331889020896
2017 Q3,Highland,Surgery Grouping,82.28730822873084,81.67467175081171,0,0,80.40783264069874
2017 Q3,Highland,Surgery Grouping,78.84168388429754,81.67467175081171,0,0,80.40783264069874
2017 Q4,Highland,Surgery Grouping,79.69578243834988,82.66227646107721,0,0,78.92206389576002
2017 Q4,Highland,Surgery Grouping,78.27999489991076,82.66227646107721,0,0,78.92206389576002
2018 Q1,Highland,Surgery Grouping,79.47757945145842,84.99550313737029,0,0,79.0647453767325
2018 Q1,Highland,Surgery Grouping,78.72568649885585,84.99550313737029,0,0,79.0647453767325
2018 Q2,Highland,Surgery Grouping,77.78383429372373,82.54170250061064,0,0,77.64362151506617
2018 Q2,Highland,Surgery Grouping,77.52794552229219,82.54170250061064,0,0,77.64362151506617
2018 Q3,Highland,Surgery Grouping,100,81.9793536347097,32,40,77.90614886731392
2018 Q3,Highland,Surgery Grouping,77.9730902777778,81.9793536347097,0,0,77.90614886731392
2018 Q3,Highland,Surgery Grouping,77.15217785295718,81.9793536347097,0,0,77.90614886731392
2018 Q4,Highland,Surgery Grouping,78.77402355858649,82.68831166124431,0,0,78.475462167187
2018 Q4,Highland,Surgery Grouping,78.22854579247581,82.68831166124431,0,0,78.475462167187
2019 Q1,Highland,Surgery Grouping,82.24137931034484,86.42136739778672,0,0,82.1184932522616
2019 Q1,Highland,Surgery Grouping,82.01730665224447,86.42136739778672,0,0,82.1184932522616
2019 Q2,Highland,Surgery Grouping,100,83.97835392676997,32,41.02564102564102,79.93888983194704
2019 Q2,Highland,Surgery Grouping,79.6173044925125,83.97835392676997,0,0,79.93888983194704
2019 Q2,Highland,Surgery Grouping,79.44224126902905,83.97835392676997,0,0,79.93888983194704
2019 Q3,Highland,Surgery Grouping,80.10222979479963,83.81594241118958,0,0,79.67795858492819
2019 Q3,Highland,Surgery Grouping,79.31579613001139,83.81594241118958,0,0,79.67795858492819
2019 Q4,Highland,Surgery Grouping,79.98871695680208,83.97538250096004,0,0,79.01128785903215
2019 Q4,Highland,Surgery Grouping,78.17111188084519,83.97538250096004,0,0,79.01128785903215
2020 Q1,Highland,Surgery Grouping,74.93608181527647,80.6468262908875,0,0,75.3477077047612
2020 Q1,Highland,Surgery Grouping,75.69908607284137,80.6468262908875,0,0,75.3477077047612
2020 Q2,Highland,Surgery Grouping,65.16293633306275,61.52808356933765,0,0,66.91224623444663
2020 Q2,Highland,Surgery Grouping,68.46716833316155,61.52808356933765,0,0,66.91224623444663
2020 Q3,Highland,Surgery Grouping,77.67669699090274,77.1617350677904,0,0,79.24021801024975
2020 Q3,Highland,Surgery Grouping,100,77.1617350677904,31,39.743589743589745,79.24021801024975
2020 Q3,Highland,Surgery Grouping,80.06561474769569,77.1617350677904,0,0,79.24021801024975
2020 Q4,Highland,Surgery Grouping,79.98338870431895,81.44346094268643,0,0,81.02817559153176
2020 Q4,Highland,Surgery Grouping,81.94932630345637,81.44346094268643,0,0,81.02817559153176
2021 Q1,Highland,Surgery Grouping,85.17927538952507,82.13757595311073,0,0,84.77557883844263
2021 Q1,Highland,Surgery Grouping,84.43257038041314,82.13757595311073,0,0,84.77557883844263
2021 Q2,Highland,Surgery Grouping,84.46745562130178,84.00801836765615,0,0,83.9702444208289
2021 Q2,Highland,Surgery Grouping,83.54709261153515,84.00801836765615,0,0,83.9702444208289
2021 Q3,Highland,Surgery Grouping,100,86.43491314604333,37,50.68493150684932,84.27567509720686
2021 Q3,Highland,Surgery Grouping,83.43397425711109,86.43491314604333,0,0,84.27567509720686
2021 Q3,Highland,Surgery Grouping,100,86.43491314604333,37,50.68493150684932,84.27567509720686
2021 Q3,Highland,Surgery Grouping,84.17143635868085,86.43491314604333,0,0,84.27567509720686
2021 Q4,Highland,Surgery Grouping,82.35199743301783,85.34489612183901,0,0,82.63212666319781
2021 Q4,Highland,Surgery Grouping,82.87396121883658,85.34489612183901,0,0,82.63212666319781
2016 Q4,Highland,Trauma and Orthopaedic Surgery,88.45320623916813,82.50484614870435,0,0,88.4544568395971
2016 Q4,Highland,Trauma and Orthopaedic Surgery,88.45570716915748,82.50484614870435,0,0,88.4544568395971
2017 Q1,Highland,Trauma and Orthopaedic Surgery,86.26423690205011,83.86785731833145,0,0,86.26423690205011
2017 Q2,Highland,Trauma and Orthopaedic Surgery,85.30201342281879,82.59699323529111,0,0,85.33318450719946
2017 Q2,Highland,Trauma and Orthopaedic Surgery,85.36422365783027,82.59699323529111,0,0,85.33318450719946
2017 Q3,Highland,Trauma and Orthopaedic Surgery,84.07185628742516,81.67467175081171,0,0,84.15723645026802
2017 Q3,Highland,Trauma and Orthopaedic Surgery,84.24170616113746,81.67467175081171,0,0,84.15723645026802
2017 Q4,Highland,Trauma and Orthopaedic Surgery,81.53986748914782,82.66227646107721,0,0,81.57774737802097
2017 Q4,Highland,Trauma and Orthopaedic Surgery,81.61547212741753,82.66227646107721,0,0,81.57774737802097
2018 Q1,Highland,Trauma and Orthopaedic Surgery,74.38255386232265,84.99550313737029,0,0,74.70817120622569
2018 Q1,Highland,Trauma and Orthopaedic Surgery,75.02561475409837,84.99550313737029,0,0,74.70817120622569
2018 Q2,Highland,Trauma and Orthopaedic Surgery,83.61811191798378,82.54170250061064,0,0,83.63558779603157
2018 Q2,Highland,Trauma and Orthopaedic Surgery,83.6530264279625,82.54170250061064,0,0,83.63558779603157
2018 Q3,Highland,Trauma and Orthopaedic Surgery,84.10582444626745,81.9793536347097,0,0,84.35133770822817
2018 Q3,Highland,Trauma and Orthopaedic Surgery,84.5893815867966,81.9793536347097,0,0,84.35133770822817
2018 Q4,Highland,Trauma and Orthopaedic Surgery,78.48016139878952,82.68831166124431,0,0,78.69980031062791
2018 Q4,Highland,Trauma and Orthopaedic Surgery,78.91500109817703,82.68831166124431,0,0,78.69980031062791
2019 Q1,Highland,Trauma and Orthopaedic Surgery,80.36921476859075,86.42136739778672,0,0,80.39470267462997
2019 Q1,Highland,Trauma and Orthopaedic Surgery,80.42012448132782,86.42136739778672,0,0,80.39470267462997
2019 Q2,Highland,Trauma and Orthopaedic Surgery,78.63914050979567,83.97835392676997,0,0,78.72429710449013
2019 Q2,Highland,Trauma and Orthopaedic Surgery,78.8087774294671,83.97835392676997,0,0,78.72429710449013
2019 Q3,Highland,Trauma and Orthopaedic Surgery,78.6360062893082,83.81594241118958,0,0,78.65069233035452
2019 Q3,Highland,Trauma and Orthopaedic Surgery,78.66535819430817,83.81594241118958,0,0,78.65069233035452
2019 Q4,Highland,Trauma and Orthopaedic Surgery,80.13698630136987,83.97538250096004,0,0,80.14934660858744
